time,time,lat,lng,height,dist,dt
2015-08-20 07:03:04.926000+03:00,2015-08-20 04:03:04.926,35.014381,32.508161,78.80000305175781,0.00992010364949081,0.0008588888888888889
2015-08-20 07:03:05.735000+03:00,2015-08-20 04:03:05.735,35.014410999999996,32.508159,79.19999694824219,0.0033413683421178023,0.0002247222222222222
2015-08-20 07:03:08.875000+03:00,2015-08-20 04:03:08.875,35.014501,32.508163,79.0,0.010017805368221278,0.0008722222222222223
2015-08-20 07:03:09.740000+03:00,2015-08-20 04:03:09.740,35.014527,32.508176,79.9000015258789,0.0031266457067755933,0.0002402777777777778
2015-08-20 07:03:12.773000+03:00,2015-08-20 04:03:12.773,35.014609,32.508198,80.4000015258789,0.009338020248830362,0.0008425
2015-08-20 07:03:13.733000+03:00,2015-08-20 04:03:13.733,35.014635,32.508205,81.4000015258789,0.0029607188156166374,0.0002666666666666667
2015-08-20 07:03:17.917000+03:00,2015-08-20 04:03:17.917,35.01473,32.508223,81.0,0.010693171498141115,0.0011622222222222223
2015-08-20 07:03:18.741000+03:00,2015-08-20 04:03:18.741,35.014753999999996,32.508227000000005,81.5,0.002692725329349169,0.00022888888888888888
2015-08-20 07:03:22.777000+03:00,2015-08-20 04:03:22.777,35.014854,32.508247,81.5999984741211,0.011270881228301144,0.0011211111111111111
2015-08-20 07:03:23.734000+03:00,2015-08-20 04:03:23.734,35.01488,32.508254,81.19999694824219,0.0029607188156166374,0.0002658333333333333
2015-08-20 07:03:26.806000+03:00,2015-08-20 04:03:26.806,35.014959000000005,32.508274,81.0,0.008974076361162526,0.0008533333333333333
2015-08-20 07:03:27.736000+03:00,2015-08-20 04:03:27.736,35.014984999999996,32.508278000000004,81.19999694824219,0.002914670615517789,0.00025833333333333334
2015-08-20 07:03:31.781000+03:00,2015-08-20 04:03:31.781,35.015084,32.508291,83.30000305175781,0.011075552918497628,0.001123611111111111
2015-08-20 07:03:32.733000+03:00,2015-08-20 04:03:32.733,35.015108000000005,32.508294,83.5999984741211,0.0026826590312005517,0.00026444444444444443
2015-08-20 07:03:36.817000+03:00,2015-08-20 04:03:36.817,35.015203,32.508315,84.5999984741211,0.010738617260994015,0.0011344444444444444
2015-08-20 07:03:37.735000+03:00,2015-08-20 04:03:37.735,35.015227,32.508318,84.30000305175781,0.0026826590312005517,0.000255
2015-08-20 07:03:41.910000+03:00,2015-08-20 04:03:41.910,35.015329,32.508328999999996,84.80000305175781,0.011389479268331901,0.0011597222222222221
2015-08-20 07:03:42.735000+03:00,2015-08-20 04:03:42.735,35.015353999999995,32.508328999999996,84.9000015258789,0.002780061748194843,0.00022916666666666666
2015-08-20 07:03:46.780000+03:00,2015-08-20 04:03:46.780,35.015452,32.508337,85.30000305175781,0.010925114670351422,0.001123611111111111
2015-08-20 07:03:47.739000+03:00,2015-08-20 04:03:47.739,35.015477000000004,32.508340000000004,85.0,0.0027946213797634964,0.00026638888888888887
2015-08-20 07:03:51.812000+03:00,2015-08-20 04:03:51.812,35.015572,32.508359999999996,84.5999984741211,0.010722228510784495,0.0011313888888888888
2015-08-20 07:03:52.753000+03:00,2015-08-20 04:03:52.753,35.015594,32.50837,83.5999984741211,0.002611108562703768,0.0002613888888888889
2015-08-20 07:03:56.823000+03:00,2015-08-20 04:03:56.823,35.015688,32.508393,84.0999984741211,0.010663612463399178,0.0011305555555555557
2015-08-20 07:03:57.748000+03:00,2015-08-20 04:03:57.748,35.015712,32.508398,83.5,0.002709419384673852,0.00025694444444444446
2015-08-20 07:04:01.886000+03:00,2015-08-20 04:04:01.886,35.015803999999996,32.508414,83.19999694824219,0.010336374249305103,0.0011494444444444445
2015-08-20 07:04:02.806000+03:00,2015-08-20 04:04:02.806,35.015827,32.508417,82.80000305175781,0.002572835746841154,0.0002555555555555556
2015-08-20 07:04:06.819000+03:00,2015-08-20 04:04:06.819,35.015917,32.508435,81.19999694824219,0.010143944243364572,0.0011147222222222222
2015-08-20 07:04:07.737000+03:00,2015-08-20 04:04:07.737,35.015939,32.508441,80.5999984741211,0.0025071505898391216,0.000255
2015-08-20 07:04:11.934000+03:00,2015-08-20 04:04:11.934,35.016031,32.508457,81.0999984741211,0.010335937995722732,0.0011658333333333334
2015-08-20 07:04:12.809000+03:00,2015-08-20 04:04:12.809,35.016053,32.50846,81.19999694824219,0.0024617767614694567,0.00024305555555555555
2015-08-20 07:04:16.845000+03:00,2015-08-20 04:04:16.845,35.016144,32.508471,79.0999984741211,0.010171467139474134,0.0011211111111111111
2015-08-20 07:04:17.756000+03:00,2015-08-20 04:04:17.756,35.016168,32.508474,79.19999694824219,0.0026826590312005517,0.0002530555555555556
2015-08-20 07:04:21.812000+03:00,2015-08-20 04:04:21.812,35.016264,32.508485,77.9000015258789,0.010724751487056313,0.0011266666666666667
2015-08-20 07:04:22.738000+03:00,2015-08-20 04:04:22.738,35.016287,32.508485,77.5,0.00255701357989523,0.0002572222222222222
2015-08-20 07:04:26.828000+03:00,2015-08-20 04:04:26.828,35.016389000000004,32.508482,78.30000305175781,0.011348627488188382,0.0011361111111111112
2015-08-20 07:04:27.741000+03:00,2015-08-20 04:04:27.741,35.016415,32.508484,79.5,0.0028991586873151672,0.00025361111111111114
2015-08-20 07:04:30.815000+03:00,2015-08-20 04:04:30.815,35.016495,32.508497999999996,79.19999694824219,0.008989639370655113,0.0008538888888888888
2015-08-20 07:04:31.780000+03:00,2015-08-20 04:04:31.780,35.016521000000004,32.508502,79.19999694824219,0.002916217270238216,0.00026805555555555556
2015-08-20 07:04:35.782000+03:00,2015-08-20 04:04:35.782,35.016616,32.508519,80.19999694824219,0.010680091161137203,0.0011116666666666666
2015-08-20 07:04:36.758000+03:00,2015-08-20 04:04:36.758,35.01664,32.508519,80.5999984741211,0.0026691782472325837,0.00027111111111111113
2015-08-20 07:04:40.819000+03:00,2015-08-20 04:04:40.819,35.016736,32.508524,80.9000015258789,0.01068768814454797,0.0011280555555555555
2015-08-20 07:04:41.739000+03:00,2015-08-20 04:04:41.739,35.01676,32.508526,80.5999984741211,0.0026742415048603895,0.0002555555555555556
2015-08-20 07:04:45.822000+03:00,2015-08-20 04:04:45.822,35.016861999999996,32.50854,82.0999984741211,0.011416369264451455,0.0011341666666666666
2015-08-20 07:04:46.754000+03:00,2015-08-20 04:04:46.754,35.016889,32.508545,81.69999694824219,0.0030388832092285447,0.0002588888888888889
2015-08-20 07:04:49.819000+03:00,2015-08-20 04:04:49.819,35.016969,32.508559999999996,81.69999694824219,0.009002671472486649,0.0008513888888888889
2015-08-20 07:04:50.751000+03:00,2015-08-20 04:04:50.751,35.016995,32.508565000000004,81.69999694824219,0.0029270209700555825,0.0002588888888888889
2015-08-20 07:04:54.827000+03:00,2015-08-20 04:04:54.827,35.017093,32.508588,81.5,0.01109995381372412,0.0011322222222222222
2015-08-20 07:04:55.741000+03:00,2015-08-20 04:04:55.741,35.017117999999996,32.508594,81.30000305175781,0.0028330812806515197,0.0002538888888888889
2015-08-20 07:04:59.953000+03:00,2015-08-20 04:04:59.953,35.017210999999996,32.508621999999995,81.69999694824219,0.010653882308965504,0.00117
2015-08-20 07:05:00.898000+03:00,2015-08-20 04:05:00.898,35.017233000000004,32.508629,81.9000015258789,0.002526856971245362,0.0002625
2015-08-20 07:05:04.825000+03:00,2015-08-20 04:05:04.825,35.017327,32.50865,83.69999694824219,0.010629305846454246,0.0010908333333333334
2015-08-20 07:05:05.753000+03:00,2015-08-20 04:05:05.753,35.017352,32.508654,83.9000015258789,0.002804285805310852,0.0002577777777777778
2015-08-20 07:05:09.820000+03:00,2015-08-20 04:05:09.820,35.017453,32.508676,85.80000305175781,0.011411233428896527,0.0011297222222222223
2015-08-20 07:05:10.752000+03:00,2015-08-20 04:05:10.752,35.017477,32.508681,85.19999694824219,0.002707754610701208,0.0002588888888888889
2015-08-20 07:05:14.782000+03:00,2015-08-20 04:05:14.782,35.017573999999996,32.508707,85.0,0.011046200694845288,0.0011194444444444444
2015-08-20 07:05:15.746000+03:00,2015-08-20 04:05:15.746,35.017599,32.508715,84.69999694824219,0.0028741654736410796,0.00026777777777777775
2015-08-20 07:05:18.810000+03:00,2015-08-20 04:05:18.810,35.017679,32.508727,84.30000305175781,0.008966033270717405,0.0008511111111111111
2015-08-20 07:05:19.754000+03:00,2015-08-20 04:05:19.754,35.017706,32.508727,85.0999984741211,0.0030030601513763174,0.00026222222222222223
2015-08-20 07:05:23.821000+03:00,2015-08-20 04:05:23.821,35.017811,32.508727,85.19999694824219,0.011679549167077115,0.0011297222222222223
2015-08-20 07:05:24.748000+03:00,2015-08-20 04:05:24.748,35.017839,32.508732,85.19999694824219,0.003148204080073275,0.0002575
2015-08-20 07:05:27.786000+03:00,2015-08-20 04:05:27.786,35.017921,32.508745000000005,84.4000015258789,0.009197898212581128,0.0008438888888888889
2015-08-20 07:05:28.751000+03:00,2015-08-20 04:05:28.751,35.01795,32.508745000000005,84.69999694824219,0.0032260191094897702,0.00026805555555555556
2015-08-20 07:05:31.779000+03:00,2015-08-20 04:05:31.779,35.018032,32.508764,84.69999694824219,0.009283293937323156,0.0008411111111111112
2015-08-20 07:05:32.778000+03:00,2015-08-20 04:05:32.778,35.01806,32.508771,84.5,0.0031781401330838914,0.0002775
2015-08-20 07:05:35.827000+03:00,2015-08-20 04:05:35.827,35.018146,32.508779,84.69999694824219,0.009593825462455149,0.0008469444444444444
2015-08-20 07:05:36.757000+03:00,2015-08-20 04:05:36.757,35.018173,32.508782000000004,83.30000305175781,0.0030150484631207217,0.00025833333333333334
2015-08-20 07:05:40.868000+03:00,2015-08-20 04:05:40.868,35.018274,32.508792,83.5,0.011270881228301144,0.0011419444444444443
2015-08-20 07:05:41.830000+03:00,2015-08-20 04:05:41.830,35.018298,32.508795,84.5,0.0026826590312005517,0.00026722222222222224
2015-08-20 07:05:45.830000+03:00,2015-08-20 04:05:45.830,35.018397,32.508801,83.69999694824219,0.011024953266867643,0.0011111111111111111
2015-08-20 07:05:46.745000+03:00,2015-08-20 04:05:46.745,35.018421000000004,32.508802,82.80000305175781,0.0026725548181553128,0.00025416666666666665
